IDC ?,机柜 ?,宿主机 ?,SN ?,是外借,OS?,配置,型号,IP(外网)?,IP(内网)?,ant?,业务名称?,模块名称?,使用人?,,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.30,苍鹏  <cangpeng@le.com>,多媒体,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.30,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.32,张科1 <zhangke1@le.com>,多媒体,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.32,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.29,刘海波 <liuhaibo@le.com>,Mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.29,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.28,宋宜蒙 <songyimeng@le.com>,TV,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.28,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.27,吴会杰 <wuhuijie@letv.com>,Mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.27,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.24,Wangwei Chen(陈王伟) <chenwangwei@le.com> ,Mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.24,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.21, 胡玮玮 <huweiwei@le.com>,Modem,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.21,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.25,夏寿勇 <xiashouyong@le.com>,相机,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.25,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.26,刘丹 <liudan11@le.com>,SCM,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.26,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.22,罗汉彬 <luohanbin@le.com>,SCM,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.22,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.11,张帆5 <zhangfan5@letv.com> ,Modem,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.11,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.7,Dong Li (李东8) <lidong8@le.com>,VR,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.7,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.14,Jinfeng Long (龙锦锋) <longjinfeng@le.com>,TV,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.14,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.13,Jun Yi(伊君) <yijun@le.com>,Mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.13,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.8,Liangliang Zhong(仲亮亮) <zhongliangliang@le.com>,VR,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.8,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.9,Ruiying Li (李瑞英) <liruiying@le.com>,TV,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.9,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
,,,,,,,,,,,,,,,,,
截止到2016/6/24,,65.75台x8=526台虚机,,2台控制主机,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
